"subsample","n_total","alpha","xmin","p","n_tail"
"940",52,2.07094712549688,2.352,0.928,34.499
"941",15,1.69340411578586,1.624,0.039,13.874
"942",21,2.61068793091059,3.435,0.893,13.48
"943",24,2.19904805419671,1.917,0.654,18.11
"944",147,2.21148767369502,3.473,0.026,71.757
"945",35,1.8680627983262,1.201,0.452,32.949
"946",24,2.66978742266511,3.861,0.451,13.975
"947",31,2.21902245948864,2.935,0.723,23.422
"948",31,2.66211261012481,3.744,0.89,18.465
"949",11,3.0934151769364,2.529,0.147,8.25981873111783
"95",24,1.86703913044122,1.266,0.135,22.658
"950",28,4.14697031689128,3.836,0.16,13.479
"951",27,2.41147796002593,2.277,0.162,18.358
"952",29,2.64010511221186,3.934,0.283,17.231
"953",29,1.66300977242036,1.377,0.305,27.009
"954",19,2.13016865398924,2.39,0.625,14.547
"955",48,1.71456166292207,1.288,0.329,45.04
"956",15,2.03008427448941,1.243,0.151,14.033199195171
"957",30,3.60627225921628,5.355,0.424,16.787
"958",11,1.80252067130924,1.616,0.221,10.2193158953722
"959",53,2.24533379490539,3.799,0.647,28.66
"96",31,2.10555193702883,2.425,0.431,21.958
"960",13,2.67128633160581,2.605,0.748,9.372
"961",46,3.03294735267533,4.903,0.772,23.364
"962",21,2.30702549187804,3.207,0.024,15.763
"963",52,2.25718940522452,2.299,0.066,33.262
"964",15,3.08221529460393,2.96,0.036,9.76076076076076
"965",21,3.61570252387812,3.133,0.489,12.635
"966",24,2.61089453754864,3.112,0.695,14.915
"967",147,2.14365319871671,3.145,0.588,67.992
"968",35,1.99601951169252,2.529,0.894,25.089
"969",24,3.19876761851969,2.924,0.042,13.341
"97",31,2.73430125921586,3.486,0.815,19.18
"970",31,3.10160607685127,3.241,0.046,18.324
"971",31,2.83390596956343,3.254,0.781,18.481
"972",11,2.07650380262565,2.463,0.869,9.01510574018127
"973",28,4.0488709145187,5.603,0.277,12.188
"974",27,1.83546578510883,1.344,0.055,25.222
"975",29,2.24605983281401,2.529,0.458,19.678
"976",29,2.55902771827359,2.246,0.637,19.291
"977",19,2.13952617162908,1.171,0.113,17.9818731117825
"978",48,2.23303788228566,3.406,0.528,29.361
"979",15,2.78777039018306,3.474,0.773,10.371
"98",11,3.18868679043321,2.998,0.579,7.859
"980",30,3.92161298159919,3.467,0.447,14.36
"981",11,2.57949776357623,3.051,0.745,7.97993981945837
"982",53,2.06838147674606,2.431,0.478,37.46
"983",13,2.44735949713007,1.699,0.342,10.3647416413374
"984",46,2.82986033255379,3.726,0.16,22.266
"985",21,1.88649493669798,1.308,0.794,19.537
"986",52,3.20218501063127,4.411,0.28,23.003
"987",15,2.68018167878977,3.323,0.148,10.867
"988",21,2.6243010449051,2.995,0.401,13.508
"989",24,3.12143108377308,5.325,0.415,14.461
"99",28,3.1309775499745,3.938,0.848,14.678
"990",147,2.41801579502231,4.521,0.796,67.69
"991",35,2.35013049469027,3.377,0.885,20.676
"992",24,2.67624370261796,3.026,0.598,14.692
"993",31,2.33957875262827,2.375,0.698,21.476
"994",31,2.63971965366351,1.927,0.748,20.281
"995",11,2.6668259347168,2.872,0.618,8.191
"996",28,1.91372758880979,2.508,0.103,20.99
"997",27,1.6591505150494,1.475,0.064,25.072
"998",29,2.20460278444178,3.143,0.683,21.178
"999",29,1.93245076834008,1.199,0.661,27.319
